tract_split,Year,City,LACity,Community_Name,SPA,sd,cd,ca_ssd,us_cd,ca_sad,totStreetSingAdult,totStreetFamHH,totStreetFamMem,totSafeParkSingAdult,totSafeParkFamHH,totSafeParkFamMem,totCars,totVans,totCampers,totTents,totEncamp,totESAdultSingAdult,totESAdultFamHH,totESAdultFamMem,totESYouthSingYouth,totESYouthFamHH,totESYouthFamMem,totESYouthUnaccYouth,totTHAdultSingAdult,totTHAdultFamHH,totTHAdultFamMem,totTHYouthSingYouth,totTHYouthFamHH,totTHYouthFamMem,totTHYouthUnaccYouth,totSHAdultSingAdult,totSHAdultFamHH,totSHAdultFamMem,totSHYouthSingYouth,totSHYouthFamHH,totSHYouthFamMem,totSHYouthUnaccYouth,totESPeople,totTHPeople,totSHPeople,totSheltPeople
670500,2024,Rolling Hills city,2,Rolling Hills city,8,4,0,24,36,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670603,2024,Rancho Palos Verdes city,2,Rancho Palos Verdes city,8,4,0,24,36,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670604_q1,2024,Rancho Palos Verdes city,2,Rancho Palos Verdes city,8,4,0,24,36,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670604_q2,2024,Rancho Palos Verdes city,2,Rancho Palos Verdes city,8,4,0,24,36,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670701_r1,2024,Rancho Palos Verdes city,2,Rancho Palos Verdes city,8,4,0,24,36,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670701_r2,2024,Rancho Palos Verdes city,2,Rancho Palos Verdes city,8,4,0,35,44,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670702_w1,2024,Rancho Palos Verdes city,2,Rancho Palos Verdes city,8,4,0,24,36,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670702_w2,2024,Rolling Hills Estates city,2,Rolling Hills Estates city,8,4,0,24,36,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670702_w3,2024,Rancho Palos Verdes city,2,Rancho Palos Verdes city,8,4,0,24,36,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700101,2024,West Hollywood city,2,West Hollywood city,4,3,0,24,30,51,20,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700102,2024,West Hollywood city,2,West Hollywood city,4,3,0,24,30,51,10,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700200,2024,West Hollywood city,2,West Hollywood city,4,3,0,24,30,51,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700300,2024,West Hollywood city,2,West Hollywood city,4,3,0,24,30,51,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700400,2024,West Hollywood city,2,West Hollywood city,4,3,0,24,30,51,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700501,2024,West Hollywood city,2,West Hollywood city,4,3,0,24,30,51,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700502,2024,West Hollywood city,2,West Hollywood city,4,3,0,24,30,51,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700600,2024,Beverly Hills city,2,Beverly Hills city,5,3,0,24,36,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700700,2024,Beverly Hills city,2,Beverly Hills city,5,3,0,24,36,51,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700801,2024,Beverly Hills city,2,Beverly Hills city,5,3,0,24,36,51,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700802,2024,Beverly Hills city,2,Beverly Hills city,5,3,0,24,36,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700901,2024,Beverly Hills city,2,Beverly Hills city,5,3,0,24,36,51,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700902,2024,Beverly Hills city,2,Beverly Hills city,5,3,0,24,36,51,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701000,2024,Beverly Hills city,2,Beverly Hills city,5,3,0,24,36,51,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701201,2024,Santa Monica city,2,Santa Monica city,5,3,0,24,36,51,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701202,2024,Santa Monica city,2,Santa Monica city,5,3,0,24,36,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701302,2024,Santa Monica city,2,Santa Monica city,5,3,0,24,36,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701304,2024,Santa Monica city,2,Santa Monica city,5,3,0,24,36,51,19,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701402,2024,Santa Monica city,2,Santa Monica city,5,3,0,24,36,51,21,0,0,0,0,0,3,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701501,2024,Santa Monica city,2,Santa Monica city,5,3,0,24,36,51,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,68,0,1,2,0,0,0,0,0,0,0,0,0,70,0,70
701502,2024,Santa Monica city,2,Santa Monica city,5,3,0,24,36,51,25,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701601,2024,Santa Monica city,2,Santa Monica city,5,3,0,24,36,51,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701602,2024,Santa Monica city,2,Santa Monica city,5,3,0,24,36,51,19,0,0,0,0,0,1,3,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701701,2024,Santa Monica city,2,Santa Monica city,5,3,0,24,36,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701702,2024,Santa Monica city,2,Santa Monica city,5,3,0,24,36,51,43,0,0,0,0,0,0,0,0,0,1,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,38
701801,2024,Santa Monica city,2,Santa Monica city,5,3,0,24,36,51,16,0,0,0,0,0,5,2,0,1,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,14,0,20,34
701802,2024,Santa Monica city,2,Santa Monica city,5,3,0,24,36,51,34,0,0,0,0,0,1,2,1,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701902,2024,Santa Monica city,2,Santa Monica city,5,3,0,24,36,51,202,0,0,0,0,0,0,0,0,7,2,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,31
702002,2024,Santa Monica city,2,Santa Monica city,5,3,0,24,36,51,43,0,0,0,0,0,1,8,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702102,2024,Santa Monica city,2,Santa Monica city,5,3,0,24,36,51,26,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702201,2024,Santa Monica city,2,Santa Monica city,5,3,0,24,36,51,5,0,0,0,0,0,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702202,2024,Santa Monica city,2,Santa Monica city,5,3,0,24,36,51,5,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702300,2024,Santa Monica city,2,Santa Monica city,5,3,0,24,36,51,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702400,2024,Culver City city,2,Culver City city,5,2,0,28,37,55,17,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702501,2024,Culver City city,2,Culver City city,5,2,0,28,37,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702502_w1,2024,Culver City city,2,Culver City city,5,2,0,28,37,55,9,0,0,0,0,0,3,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702502_w2,2024,Los Angeles city,2,Los Angeles city,5,2,0,28,37,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702600_r1,2024,Culver City city,2,Culver City city,5,2,0,28,36,55,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702600_r2,2024,Culver City city,2,Culver City city,5,2,0,28,37,55,7,0,0,0,0,0,10,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702700,2024,Culver City city,2,Culver City city,5,2,0,28,37,55,5,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702801,2024,Culver City city,2,Culver City city,5,2,0,28,37,55,7,0,0,0,0,0,5,1,0,0,0,0,12,30,0,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,38
702802,2024,Culver City city,2,Culver City city,5,2,0,28,36,55,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702803,2024,Culver City city,2,Culver City city,5,2,0,28,36,55,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702900,2024,,1,Marina del Rey CDP,5,2,11,24,36,61,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703002_w1,2024,Inglewood city,2,Inglewood city,5,2,0,35,43,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703002_w2,2024,,2,Ladera Heights CDP,5,2,0,28,37,55,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703003_r1,2024,Culver City city,2,Culver City city,5,2,0,28,36,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703003_r2,2024,Culver City city,2,Culver City city,5,2,0,28,37,55,3,0,0,0,0,0,1,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703100,2024,,2,View Park-Windsor Hills CDP,6,2,0,28,37,55,5,0,0,0,0,0,9,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703200,2024,,2,View Park-Windsor Hills CDP,6,2,0,28,37,55,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800101_w1,2024,Calabasas city,2,Calabasas city,2,3,0,24,26,42,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800101_w2,2024,,2,Topanga CDP,2,3,0,24,32,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800103_w1,2024,Calabasas city,2,Calabasas city,2,3,0,24,26,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800103_w2,2024,,2,Topanga CDP,2,3,0,24,32,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800104_w1,2024,,2,Unincorporated - Santa Monica Mountains,2,3,0,24,32,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800104_w2,2024,Calabasas city,2,Calabasas city,2,3,0,24,26,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800104_w3,2024,,2,Topanga CDP,2,3,0,24,32,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800202_w1,2024,,2,Unincorporated - Santa Monica Mountains,2,3,0,24,32,42,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800202_w2,2024,Calabasas city,2,Calabasas city,2,3,0,24,26,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800204,2024,Calabasas city,2,Calabasas city,2,3,0,24,26,42,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800205,2024,Calabasas city,2,Calabasas city,2,3,0,24,26,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800206_w1,2024,,2,Unincorporated - Santa Monica Mountains,2,3,0,24,32,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800206_w2,2024,Hidden Hills city,2,Hidden Hills city,2,3,0,24,32,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800324_w1,2024,Agoura Hills city,2,Agoura Hills city,2,3,0,24,26,42,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800324_w2,2024,Westlake Village city,2,Westlake Village city,2,3,0,24,26,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800325,2024,Westlake Village city,2,Westlake Village city,2,3,0,24,26,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800328_w1,2024,,2,Unincorporated - Santa Monica Mountains,2,3,0,24,26,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800328_w2,2024,Calabasas city,2,Calabasas city,2,3,0,24,26,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800333,2024,Agoura Hills city,2,Agoura Hills city,2,3,0,24,26,42,7,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800334,2024,Agoura Hills city,2,Agoura Hills city,2,3,0,24,26,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800335_w1,2024,,2,Unincorporated - Santa Monica Mountains,2,3,0,24,32,42,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800335_w2,2024,Agoura Hills city,2,Agoura Hills city,2,3,0,24,26,42,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800335_w3,2024,Westlake Village city,2,Westlake Village city,2,3,0,24,26,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800336_w1,2024,,2,Unincorporated - Santa Monica Mountains,2,3,0,24,26,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800336_w2,2024,,2,Unincorporated - Santa Monica Mountains,2,3,0,24,32,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800336_w3,2024,Agoura Hills city,2,Agoura Hills city,2,3,0,24,26,42,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800337_w1,2024,,2,Unincorporated - Santa Monica Mountains,2,3,0,24,26,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800337_w2,2024,Calabasas city,2,Calabasas city,2,3,0,24,26,42,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800338_w1,2024,Agoura Hills city,2,Agoura Hills city,2,3,0,24,26,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800338_w2,2024,Westlake Village city,2,Westlake Village city,2,3,0,24,26,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800406_w1,2024,,2,Unincorporated - Santa Monica Mountains,5,3,0,24,32,42,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800406_w2,2024,Malibu city,2,Malibu city,5,3,0,24,32,42,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800410_w1,2024,,2,Unincorporated - Santa Monica Mountains,5,3,0,24,32,42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800410_w2,2024,,2,Pepperdine University CDP,5,3,0,24,32,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800410_w3,2024,Malibu city,2,Malibu city,5,3,0,24,32,42,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800411,2024,Malibu city,2,Malibu city,5,3,0,24,32,42,18,0,0,0,0,0,4,2,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800412,2024,Malibu city,2,Malibu city,5,3,0,24,32,42,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800504_w1,2024,,2,Unincorporated - Santa Monica Mountains,5,3,0,24,32,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800504_w2,2024,Malibu city,2,Malibu city,5,3,0,24,32,42,12,0,0,0,0,0,6,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800506_w1,2024,,2,Unincorporated - Santa Monica Mountains,5,3,0,24,32,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800506_w2,2024,,2,Topanga CDP,5,3,0,24,32,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800506_w3,2024,Malibu city,2,Malibu city,5,3,0,24,32,42,13,0,0,0,0,0,11,12,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900102_r1,2024,,2,Unincorporated - Hi Vista,1,5,0,23,23,39,0,0,0,0,0,0,12,9,54,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900102_r2,2024,,2,Lake Los Angeles CDP,1,5,0,23,23,39,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900103_r1,2024,,2,Unincorporated - Lake Los Angeles,1,5,0,23,23,39,0,0,0,0,0,0,6,12,26,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900103_r2,2024,,2,Lake Los Angeles CDP,1,5,0,23,23,39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900104_r1,2024,,2,Unincorporated - Lake Los Angeles,1,5,0,23,23,39,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900104_r2,2024,,2,Lake Los Angeles CDP,1,5,0,23,23,39,0,0,0,0,0,0,5,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900301,2024,Lancaster city,2,Lancaster city,1,5,0,23,27,39,17,0,0,0,0,0,3,2,8,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900501,2024,Lancaster city,2,Lancaster city,1,5,0,23,27,39,8,0,0,0,0,0,0,0,0,8,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
900504,2024,Lancaster city,2,Lancaster city,1,5,0,23,27,39,4,0,0,0,0,0,4,1,7,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,4
900505,2024,Lancaster city,2,Lancaster city,1,5,0,23,27,39,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900506,2024,Lancaster city,2,Lancaster city,1,5,0,23,27,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900508,2024,Lancaster city,2,Lancaster city,1,5,0,23,27,39,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900509,2024,Lancaster city,2,Lancaster city,1,5,0,23,27,39,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,3
900510,2024,Lancaster city,2,Lancaster city,1,5,0,23,27,39,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900602,2024,Lancaster city,2,Lancaster city,1,5,0,23,27,39,1,0,0,0,0,0,5,0,15,7,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900606,2024,Lancaster city,2,Lancaster city,1,5,0,23,27,39,14,0,0,0,0,0,14,4,6,4,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3
900607,2024,Lancaster city,2,Lancaster city,1,5,0,23,27,39,4,0,0,0,0,0,14,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900608,2024,Lancaster city,2,Lancaster city,1,5,0,23,27,39,1,0,0,0,0,0,3,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900609,2024,Lancaster city,2,Lancaster city,1,5,0,23,27,39,2,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900610,2024,Lancaster city,2,Lancaster city,1,5,0,23,27,39,3,0,0,0,0,0,6,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900611,2024,Lancaster city,2,Lancaster city,1,5,0,23,27,39,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900701,2024,Lancaster city,2,Lancaster city,1,5,0,23,27,39,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900703,2024,Lancaster city,2,Lancaster city,1,5,0,23,27,39,38,0,0,0,0,0,1,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
